from,to,cost,source,isDefaultCost,costLine,selfLoop
NON_DESCORE_CORAL_L4,NON_DESCORE_CORAL_L2,0.39973500000002105,transition_costs.txt,False,263,False
NON_DESCORE_CORAL_L4,STAGE_CORAL_L3,0.48043899999998985,transition_costs.txt,False,264,False
NON_DESCORE_CORAL_L4,NON_DESCORE_CORAL_L3,0.39760399999997276,transition_costs.txt,False,265,False
NON_DESCORE_CORAL_L4,STAGE_CORAL_L4,0.7545659999999828,transition_costs.txt,False,266,False
NON_DESCORE_CORAL_L4,INTERMEDIATE_CORAL_L4,0.3234369999999842,transition_costs.txt,False,267,False
NON_DESCORE_CORAL_L4,INTERMEDIATE_BARGE,0.355165999999997,transition_costs.txt,False,268,False
NON_DESCORE_CORAL_L4,STAGE_PROCESSOR,0.7416850000000181,transition_costs.txt,False,269,False
NON_DESCORE_CORAL_L4,CLEAR_BUMPER,0.2018419999999992,transition_costs.txt,False,270,False
NON_DESCORE_CORAL_L4,STOW_ELEVATOR,0.5393660000000011,transition_costs.txt,False,271,False
INTERMEDIATE_BARGE,CLEAR_ELEVATOR_CROSSBEAM,0.4733259999999859,transition_costs.txt,False,272,False
INTERMEDIATE_BARGE,STAGE_BARGE,0.7598519999999951,transition_costs.txt,False,273,False
STAGE_PROCESSOR,CLEAR_ELEVATOR_CROSSBEAM,0.2224339999999927,transition_costs.txt,False,274,False
STAGE_PROCESSOR,CLEAR_WHEELS,0.6221280000000036,transition_costs.txt,False,275,False
STAGE_PROCESSOR,CLEAR_LIMELIGHT,0.5385880000000043,transition_costs.txt,False,276,False
STAGE_PROCESSOR,STOW_ALGAE,0.23694800000001237,transition_costs.txt,False,277,False
STAGE_PROCESSOR,GROUND_ALGAE_INTAKE,0.5013040000000046,transition_costs.txt,False,278,False
STAGE_PROCESSOR,LOLLIPOP_INTAKE,1.0,default:1.0,True,,False
STAGE_PROCESSOR,REEF_ALGAE_SLAP,1.0,default:1.0,True,,False
STAGE_PROCESSOR,REEF_ALGAE_INTAKE_L2,0.5016819999999882,transition_costs.txt,False,279,False
STAGE_PROCESSOR,REEF_ALGAE_INTAKE_L3,0.399169999999998,transition_costs.txt,False,280,False
STAGE_PROCESSOR,REEF_ALGAE_INTAKE_L3_MANUAL,1.0,default:1.0,True,,False
STAGE_PROCESSOR,STAGE_CORAL_L1,0.4557190000000162,transition_costs.txt,False,281,False
STAGE_PROCESSOR,STAGE_CORAL_L2,0.42620900000000006,transition_costs.txt,False,282,False
STAGE_PROCESSOR,NON_DESCORE_CORAL_L2,0.38450699999998506,transition_costs.txt,False,283,False
STAGE_PROCESSOR,STAGE_CORAL_L3,0.49085700000000543,transition_costs.txt,False,284,False
STAGE_PROCESSOR,NON_DESCORE_CORAL_L3,0.41045700000000807,transition_costs.txt,False,285,False
STAGE_PROCESSOR,STAGE_CORAL_L4,0.7708189999999888,transition_costs.txt,False,286,False
STAGE_PROCESSOR,INTERMEDIATE_CORAL_L4,0.2986140000000148,transition_costs.txt,False,287,False
STAGE_PROCESSOR,INTERMEDIATE_BARGE,0.33905599999999936,transition_costs.txt,False,288,False
STAGE_PROCESSOR,STAGE_PROCESSOR,0.761224999999996,transition_costs.txt,False,289,True
STAGE_PROCESSOR,CLEAR_BUMPER,0.22056700000001683,transition_costs.txt,False,290,False
STAGE_PROCESSOR,STOW_ELEVATOR,0.5405639999999892,transition_costs.txt,False,291,False
CLEAR_BUMPER,STOW_ALGAE,0.30008399999999824,transition_costs.txt,False,292,False
CLEAR_BUMPER,GROUND_ALGAE_INTAKE,0.4815150000000017,transition_costs.txt,False,293,False
STOW_ELEVATOR,CLEAR_ELEVATOR_CROSSBEAM,0.4621920000000159,transition_costs.txt,False,294,False
STOW_ELEVATOR,CLEAR_WHEELS,0.6200999999999794,transition_costs.txt,False,295,False
STOW_ELEVATOR,CLEAR_LIMELIGHT,0.6252030000000275,transition_costs.txt,False,296,False
STOW_ELEVATOR,STOW_ALGAE,0.539560999999992,transition_costs.txt,False,298,False
STOW_ELEVATOR,GROUND_ALGAE_INTAKE,0.9993320000000097,transition_costs.txt,False,299,False
STOW_ELEVATOR,LOLLIPOP_INTAKE,1.0,default:1.0,True,,False
STOW_ELEVATOR,REEF_ALGAE_SLAP,1.0,default:1.0,True,,False
STOW_ELEVATOR,REEF_ALGAE_INTAKE_L2,0.505408000000017,transition_costs.txt,False,300,False
STOW_ELEVATOR,REEF_ALGAE_INTAKE_L3,0.4168339999999944,transition_costs.txt,False,301,False
STOW_ELEVATOR,REEF_ALGAE_INTAKE_L3_MANUAL,1.0,default:1.0,True,,False
STOW_ELEVATOR,STAGE_CORAL_L1,0.461182000000008,transition_costs.txt,False,302,False
STOW_ELEVATOR,STAGE_CORAL_L2,0.44162800000000857,transition_costs.txt,False,303,False
STOW_ELEVATOR,NON_DESCORE_CORAL_L2,0.40985699999998815,transition_costs.txt,False,304,False
STOW_ELEVATOR,STAGE_CORAL_L3,0.5132210000000157,transition_costs.txt,False,305,False
STOW_ELEVATOR,NON_DESCORE_CORAL_L3,0.4061489999999992,transition_costs.txt,False,306,False
STOW_ELEVATOR,STAGE_CORAL_L4,0.7875549999999976,transition_costs.txt,False,307,False
STOW_ELEVATOR,INTERMEDIATE_CORAL_L4,0.3051230000000089,transition_costs.txt,False,308,False
STOW_ELEVATOR,STAGE_PROCESSOR,0.7027270000000101,transition_costs.txt,False,309,False
STOW_ELEVATOR,CLEAR_BUMPER,0.216984999999994,transition_costs.txt,False,310,False
STOW_ELEVATOR,STOW_ELEVATOR,0.5413389999999936,transition_costs.txt,False,311,True
STAGE_BARGE,CLEAR_ELEVATOR_CROSSBEAM,0.46196800000001303,transition_costs.txt,False,312,False
